,Date,username,source,location,tweet,num_of_likes,num_of_retweet,Date1,Month,cleaned_tweets,score,sentiment
443,2022-08-04 10:37:03+00:00,annienxli,Twitter Web App,"Berlin, Germany","Hey tech twitter, anyone hiring recruiters in London? My friend was unfortunately affected by the layoffs and is looking for a recruiting / talent acquisition role, RTs are appreciated 💛 They're a very smart and hardworking person, happy to intro you!",6,2,2022-08-04,8,hey tech twitter anyone hiring recruiters in london my friend was unfortunately affected by the layoffs and is looking for a recruiting  talent acquisition role rts are appreciated 💛 theyre a very smart and hardworking person happy to intro you,0.9531,Positive
444,2022-08-02 20:21:00+00:00,afshineemrani,Twitter Web App,"Los Angeles, CA","Robinhood, $HOOD, reducing headcount by 23%.

Tech is entering massive layoffs...",6,0,2022-08-02,8,robinhood hood reducing headcount by  is entering massive layoffs,0.0,Neutral
445,2022-08-10 01:09:36+00:00,PrabhhavSharma,Twitter for Android,"Coimbatore, India","Currently big tech is also following the roadmap of startups that is layoff of unproductive employees

Sundar is asking 3 questions to keep the productivity of Google employees high 

What would help you work with greater clarity and efficiency to serve our users and customers?",0,0,2022-08-10,8,currently big tech is also following the roadmap of startups that is layoff of unproductive employeessundar is asking  questions to keep the productivity of google employees high what would help you work with greater clarity and efficiency to serve our users and customers,0.8555,Positive
446,2022-08-04 15:05:35+00:00,ParisCmns,Twitter Web App,"Vancouver, Canada","Twitter friends, I'm curious, with all the news of constant layoffs and low earnings, what verticals within tech do you think are truly ""recession-proof""? 

Let me know in the comments -- I'm seeing cybersecurity, data cloud and GRC mentioned around the interweb 👀

#technews",4,0,2022-08-04,8,twitter friends im curious with all the news of constant layoffs and low earnings what verticals within tech do you think are truly recessionproof let me know in the comments  im seeing cybersecurity data cloud and grc mentioned around the interweb 👀technews,0.7351,Positive
447,2022-08-12 05:23:32+00:00,ricefieldslave0,Twitter Web App,Pecado,You shouldnt feel bad for layoffs in tech companies,2,0,2022-08-12,8,you shouldnt feel bad for layoffs in tech companies,0.431,Positive
448,2022-08-09 18:17:05+00:00,GeographicGeoff,Twitter Web App,"Portland, OR","Is the #tech industry having a moment right now? I'm not in the industry but I feel like every time I check my news feed there's another round of layoffs at whatever company. Dotcom bubble bust round 2?? 

Wasn't it only yesterday that there were record profits for everyone?",0,0,2022-08-09,8,is the tech industry having a moment right now im not in the industry but i feel like every time i check my news feed theres another round of layoffs at whatever company dotcom bubble bust round  wasnt it only yesterday that there were record profits for everyone,0.7964,Positive
449,2022-08-11 17:25:19+00:00,LeveragedLayman,Twitter for iPhone,Toronto,With some layoffs hitting the Toronto tech sector - does anyone know how these tech companies get rid of the office furniture?,10,0,2022-08-11,8,with some layoffs hitting the toronto tech sector  does anyone know how these tech companies get rid of the office furniture,0.0,Neutral
450,2022-09-01 14:51:07+00:00,Ellie__Ell,Twitter for iPhone,,All the major tech companies are restructuring and doing layoffs.,1,0,2022-09-01,9,all the major tech companies are restructuring and doing layoffs,0.0,Neutral
451,2022-09-15 18:06:18+00:00,syd_fishes,Twitter for iPhone,"New York, NY",people are on one today. i’ve been hit on by 3 coworkers after layoffs while fixing their own tech fuckups. emotions are running rampant.,0,0,2022-09-15,9,people are on one today i’ve been hit on by  coworkers after layoffs while fixing their own tech fuckups emotions are running rampant,0.0,Neutral
452,2022-09-02 14:20:52+00:00,jessenovels,Hootsuite Inc.,Los Angeles ,"Hospitality, leisure and fast food industry are the next sectors that will come falling down. Tech, retail, banking, and medical have already seen up to 50k jobs vanish (more to come) I said it before, wait till after Christmas to see layoffs become worse.",1,0,2022-09-02,9,hospitality leisure and fast food industry are the next sectors that will come falling down tech retail banking and medical have already seen up to  jobs vanish more to come i said it before wait till after christmas to see layoffs become worse,-0.5719,Negative
453,2022-09-19 23:47:29+00:00,BowTiedBroseidn,Twitter for iPhone,Degen Island,"We have the alpha: Layoffs are coming (especially if you work in tech or finance)

If your boss has to make a “tough” decision… are they going to layoff the person they like the most? (I understand that this isn’t how it always works)

Regardless, playing the game better helps",29,1,2022-09-19,9,we have the alpha layoffs are coming especially if you work in tech or financeif your boss has to make a “tough” decision… are they going to layoff the person they like the most i understand that this isn’t how it always worksregardless playing the game better helps,0.8316,Positive
454,2022-09-12 21:58:50+00:00,actuallybobdole,Twitter for Android,,"I'm also part of the layoffs from Future today, unfortunately. I loved my time working at AC, and everyone I had the pleasure of working with! 

Anyways I'll be on the prowl for a new gig in games/tech journ., so if anyone has any freelance/job deets to share, I'd appreciate it!",57,25,2022-09-12,9,im also part of the layoffs from future today unfortunately i loved my time working at ac and everyone i had the pleasure of working with anyways ill be on the prowl for a new gig in gamestech journ so if anyone has any freelancejob deets to share id appreciate it,0.8074,Positive
455,2022-09-06 09:37:16+00:00,surreal_you,Twitter Web App,,"After a record amount of investment in 2021, Europe's tech startup industry is facing layoffs and falling valuations. After garnering over $100B in startup capital last year, Europe's VCs warn of an impending industry bloodbath.",0,0,2022-09-06,9,after a record amount of investment in  europes tech startup industry is facing layoffs and falling valuations after garnering over  in startup capital last year europes vcs warn of an impending industry bloodbath,-0.25,Negative
456,2022-09-20 08:48:47+00:00,stephentongkw,Twitter for iPhone,"Paranginan, Indonesia","Skrg byk lowongan headline nya bawa2 shopee “Dear tech and non-tech friends at Shopee, please DM &amp; connect with me for connection &amp; job opportunities in the future if you've impacted layoff” hahaha",1,0,2022-09-20,9,skrg byk lowongan headline nya  shopee “dear tech and nontech friends at shopee please dm amp connect with me for connection amp job opportunities in the future if youve impacted layoff” hahaha,0.891,Positive
457,2022-09-14 19:38:00+00:00,katalunia030,Twitter Web App,berlin,"tech layoffs: ""generous"" severance packages that are actually below what is guaranteed by german employment law",8,0,2022-09-14,9,tech layoffs generous severance packages that are actually below what is guaranteed by german employment law,0.5106,Positive
458,2022-09-15 16:30:48+00:00,Clagett,Tweepsmap,United States,"What’s spurring tech layoffs today? Who has the power right now, startups or their employees? 

Could be a mix of both, but employers are starting to get the upper hand as economic sentiment sours.",1,0,2022-09-15,9,what’s spurring tech layoffs today who has the power right now startups or their employees could be a mix of both but employers are starting to get the upper hand as economic sentiment sours,0.6486,Positive
459,2022-09-23 19:09:05+00:00,juliegoat,Twitter for iPhone,"Hartford, CT","All the tech layoffs have got me absolutely bugged out. There’s no signs of it at my company, but I just keep seeing tweets about layoffs at other companies I wouldn’t expect and 😬",4,0,2022-09-23,9,all the tech layoffs have got me absolutely bugged out there’s no signs of it at my company but i just keep seeing tweets about layoffs at other companies i wouldn’t expect and 😬,-0.5719,Negative
460,2022-09-25 13:19:00+00:00,wasti_waqar,Twitter Web App,London// Remote,its unclear whether the drawback on remote working in big tech is based on lowered productivity or is being used as a qualifier for layoffs,0,0,2022-09-25,9,its unclear whether the drawback on remote working in big tech is based on lowered productivity or is being used as a qualifier for layoffs,-0.3612,Negative
461,2022-09-23 16:26:51+00:00,jsbaidwan,Twitter for iPhone,,"Big Tech Giants are facing slow growth

Cost Cutting on privilege related to travels, entrainment, 
Managing productivity and potential layoffs. 

Companies are staring into a slew of economic challenges, including potential recession, soaring inflation and rising interest rates",0,0,2022-09-23,9,big tech giants are facing slow growthcost cutting on privilege related to travels entrainment managing productivity and potential layoffs companies are staring into a slew of economic challenges including potential recession soaring inflation and rising interest rates,0.3612,Positive
462,2022-09-08 16:34:34+00:00,cornoisseur,Twitter for iPhone,✶ ✶ ✶ ✶,"Amidst all the tech layoffs, the job market is still an absolute feeding frenzy 🦈

We need to be opening the floodgates of immigration",0,0,2022-09-08,9,amidst all the tech layoffs the job market is still an absolute feeding frenzy 🦈we need to be opening the floodgates of immigration,-0.3182,Negative
463,2022-09-22 12:20:57+00:00,Chadmoneymatter,Twitter for Android,"Ohio, USA","Buy Low, Sell High. 

Seems easy until you see:

Russian war
Layoffs in tech
China posturing
Housing crashing
Recession looming
Inflation at all time high

But THIS IS what it feels like to buy low.",85,14,2022-09-22,9,buy low sell high seems easy until you seerussian warlayoffs in techchina posturinghousing crashingrecession loominginflation at all time highbut this is what it feels like to buy low,0.296,Positive
464,2022-09-22 15:09:22+00:00,BreakingStocks_,UnusuallyActive,London,"DESPITE A SLOWING ECONOMY AND WIDESPREAD LAYOFFS IN THE TECH INDUSTRY, MICROSOFT PLANS TO HIRE 1,000 NEW EMPLOYEES IN CHINA - SCMP $MSFT",31,11,2022-09-22,9,despite a slowing economy and widespread layoffs in the tech industry microsoft plans to hire  new employees in china  scmp msft,0.0,Neutral
465,2022-09-16 21:00:03+00:00,gundotio,Typefully,"Nashville, TN","With more news of tech layoffs each week, it's easy to assume that you need to take an axe to your ambitious roadmap to stay afloat.

Our hot take: there is actually a huge opportunity right now for growing companies to out-hire the metaphorical Goliaths. 

🧵 Here's how:

1/9",2,1,2022-09-16,9,with more news of tech layoffs each week its easy to assume that you need to take an axe to your ambitious roadmap to stay afloatour hot take there is actually a huge opportunity right now for growing companies to outhire the metaphorical goliaths 🧵 heres ,0.886,Positive
466,2022-09-15 09:27:33+00:00,eugenekudashev,Twitter for iPhone,internet / berlin,"wondering if this wave of layoffs in VC-funded tech will

(1) make founders reconsider hiring 200 people in a year

(2) increase demand for freelancers and contractors

(3) increase skepticism towards working for startups which raise a lot of money to burn

thoughts?",1,0,2022-09-15,9,wondering if this wave of layoffs in vcfunded tech  make founders reconsider hiring  people in a  increase demand for freelancers and  increase skepticism towards working for startups which raise a lot of money to burnthoughts,0.3612,Positive
467,2022-09-22 17:24:04+00:00,JIMROInvest,Twitter for iPhone,"Massachusetts, USA","$SPY Tom Lee from  @fundstrat ‘Operating leverage in tech is heavy in labor. ""We WILL see layoffs in tech."" That will not only…
A) help earnings growth, but 
B) work toward the Fed's goal"" of reining in wage inflation’ 👍",3,0,2022-09-22,9,spy tom lee from  fundstrat ‘operating leverage in tech is heavy in labor we will see layoffs in tech that will not only…a help earnings growth but b work toward the feds goal of reining in wage inflation’ 👍,0.0441,Neutral
468,2022-09-07 15:18:36+00:00,moniquelam,Twitter Web App,"Brooklyn, NY","Welp, layoffs came to my neck of the tech woods. If you know of any art direction jobs available, please let me know!",2,0,2022-09-07,9,welp layoffs came to my neck of the tech woods if you know of any art direction jobs available please let me know,0.3182,Positive
469,2022-09-22 23:56:57+00:00,JonMartInlo,Twitter for Android,"Austin, TX","The people who run these startups and ""tech"" companies aren't gonna do layoffs. Everyone will just show up one day to no job or paycheck",0,0,2022-09-22,9,the people who run these startups and tech companies arent gonna do layoffs everyone will just show up one day to no job or paycheck,-0.296,Negative
470,2022-09-13 18:03:47+00:00,Mont_Jiang,Twitter Web App,Queens NY,"Patreon the latest to announce layoffs, of 80 ppl or 17% of its workforce.

I'd be curious what happens to exec comp at tech companies after a round of layoffs. Does it go up? I bet it does. To make up for tanking stock prices, which lower comp package values.

Rich gotta eat.",11,0,2022-09-13,9,patreon the latest to announce layoffs of  ppl or  of its workforceid be curious what happens to exec comp at tech companies after a round of layoffs does it go up i bet it does to make up for tanking stock prices which lower comp package valuesrich gotta eat,0.0258,Neutral
471,2022-09-09 16:45:06+00:00,eric_seufert,Twitter for iPhone,"Austin, TX",One potential consequence of slowed hiring / layoffs across BigCo tech is diminished opportunity cost for ambitious young people in starting companies. Easier to justify taking a risk on a startup as a 24-year-old if the $300k all-in FAANG package isn’t as realistic.,33,1,2022-09-09,9,one potential consequence of slowed hiring  layoffs across bigco tech is diminished opportunity cost for ambitious young people in starting companies easier to justify taking a risk on a startup as a  if the  allin faang package isn’t as realistic,0.765,Positive
472,2022-09-14 04:02:42+00:00,proetrie,Twitter for iPhone,nyc,hearing of serious layoffs happening soon at major public tech companies—the entire economy is likely about to get rattled. the macroeconomic headwinds are legit.,178,9,2022-09-14,9,hearing of serious layoffs happening soon at major public tech companies—the entire economy is likely about to get rattled the macroeconomic headwinds are legit,-0.0772,Negative
473,2022-09-15 15:55:18+00:00,A_WilliamsL,Hypefury,"Denver, CO","Every time I hear about layoffs amongst tech companies, it’s a stark reminder that the only “safety” is what you can create for yourself. That’s not to say everyone should go start a company, but don’t be naive to the perception of safety society attributes to W2 employees.",1,0,2022-09-15,9,every time i hear about layoffs amongst tech companies it’s a stark reminder that the only “safety” is what you can create for yourself that’s not to say everyone should go start a company but don’t be naive to the perception of safety society attributes to  employees,0.3818,Positive
474,2022-09-21 04:58:47+00:00,abstraktalias,Twitter for Android,"Queens/LI/Buffalo, NY","It sucks that G4 had so many layoffs. Felt like Xplay and Attack of the Show were mismanaged. 

AotS feels...off. It used to be a variety show about news, tech, movies, interviews, internet videos etc. Now it's just 2 hours of people I don't know on a dark set in front...",0,0,2022-09-21,9,it sucks that  had so many layoffs felt like xplay and attack of the show were mismanaged aots feelsoff it used to be a variety show about news tech movies interviews internet videos etc now its just  hours of people i dont know on a dark set in front,-0.4767,Negative
475,2022-09-01 11:04:01+00:00,EvilKimau,TweetDeck,London,"China has a lot of crazy shit going on atm
Tech export to C blocked by US (nvidia / arm)
Tencent MASSIVE layoffs and unloading portfolio (pivoting)
More torture claims
Hydro power shutdowns (drought)
Zero Cvd stuff is just nightmarish.

Like it can be easy to miss but YIKES",4,0,2022-09-01,9,china has a lot of crazy shit going on atmtech export to c blocked by us nvidia  armtencent massive layoffs and unloading portfolio pivotingmore torture claimshydro power shutdowns droughtzero cvd stuff is just nightmarishlike it can be easy to miss but yikes,-0.6542,Negative
476,2022-09-28 18:32:49+00:00,DeuceJonez,Twitter Web App,"Houston, TX",The overwhelming amount of layoffs in the tech industry...and the fact that the numbers are increasing..😥,0,0,2022-09-28,9,the overwhelming amount of layoffs in the tech industryand the fact that the numbers are increasing😥,0.3291,Positive
477,2022-09-14 15:26:16+00:00,JesseZulak,Twitter Web App,"Ottawa, On",Is it a coincidence that the tech industry that is THROWING money trying to attract talent is also the industry seeing a majority of mass layoffs?,9,0,2022-09-14,9,is it a coincidence that the tech industry that is throwing money trying to attract talent is also the industry seeing a majority of mass layoffs,0.6486,Positive
478,2022-09-19 07:50:46+00:00,Tech_McTechster,tech_mctechster,,Career Karma conducts layoffs as tech jobs face a massive win at 🎉🇺🇦.,0,0,2022-09-19,9,career karma conducts layoffs as tech jobs face a massive win at 🎉🇺🇦,0.7579,Positive
479,2022-09-26 11:55:33+00:00,HybridWhales,Twitter for Android,,"Industries such as tech, finance, and real estate are poised to see the biggest layoffs in a downturn, per Bloomberg.",3,1,2022-09-26,9,industries such as tech finance and real estate are poised to see the biggest layoffs in a downturn per bloomberg,0.25,Positive
480,2022-09-26 11:51:00+00:00,unusual_whales,Twitter Web App,,"Industries such as tech, finance, and real estate are poised to see the biggest layoffs in a downturn, per Bloomberg.",1540,238,2022-09-26,9,industries such as tech finance and real estate are poised to see the biggest layoffs in a downturn per bloomberg,0.25,Positive
481,2022-09-14 02:20:45+00:00,RichardGmoney,Twitter Web App,Canuckistan,"Among millennials, the layoffs so far are Banks &amp; Tech...with the boomers retiring and the millennials getting laid off...who exactly is working??",3,0,2022-09-14,9,among millennials the layoffs so far are banks amp techwith the boomers retiring and the millennials getting laid offwho exactly is working,0.0,Neutral
482,2022-09-06 13:18:57+00:00,VenturesAfrica,Twitter Web App,Africa,"Some African countries are beginning to feel the global tech winter. Egypt, where startups raised $317 million during the first half of 2022, was one of the first countries to feel the heat as layoffs, salary cutbacks, and even business shutdowns became widespread.",3,0,2022-09-06,9,some african countries are beginning to feel the global tech winter egypt where startups raised  million during the first half of  was one of the first countries to feel the heat as layoffs salary cutbacks and even business shutdowns became widespread,0.0,Neutral
483,2022-09-23 19:07:46+00:00,pachel18,Twitter for iPhone,"Detroit, MI",i’m here for the mass tech layoffs :) i will not explain myself,1,0,2022-09-23,9,i’m here for the mass tech layoffs  i will not explain myself,0.0,Neutral
484,2022-09-27 01:44:47+00:00,geopol_monitor,Twitter Web App,,"Industries such as tech, finance, and real estate are poised to see the biggest layoffs in a downturn, per Bloomberg.",0,0,2022-09-27,9,industries such as tech finance and real estate are poised to see the biggest layoffs in a downturn per bloomberg,0.25,Positive
485,2022-09-14 16:09:29+00:00,TheMacaDamien,Twitter for iPhone,"San Antonio, TX","How many of these tech layoffs that are happening are of BIPOC, latinx, and lgbtqa+ folks? Those are some numbers I would like to know.",6,1,2022-09-14,9,how many of these tech layoffs that are happening are of bipoc latinx and lgbtqa folks those are some numbers i would like to know,0.3612,Positive
486,2022-09-28 15:41:13+00:00,ruima,Twitter for iPhone,"San Francisco, CA",Layoffs at Big Tech = better startup investing environment? Good time to start a fund? 🤔,2,0,2022-09-28,9,layoffs at big tech  better startup investing environment good time to start a fund 🤔,0.7003,Positive
487,2022-09-26 07:20:17+00:00,adriangohjw,Twitter Web App,Singapore,"when there's layoffs in tech, the experimental projects are typically the one that get axed first. wonder how much impact it has in making talents be more cautious in joining these teams?",5,0,2022-09-26,9,when theres layoffs in tech the experimental projects are typically the one that get axed first wonder how much impact it has in making talents be more cautious in joining these teams,0.0018,Neutral
488,2022-09-16 15:21:37+00:00,mindOnaNIsland,Twitter for iPhone,Washington DC,These tech layoffs should worry everyone. Yea we saw it coming but everything is signaling that there is more pain to come.,0,0,2022-09-16,9,these tech layoffs should worry everyone yea we saw it coming but everything is signaling that there is more pain to come,-0.7808,Negative
489,2022-09-21 22:01:59+00:00,SocialMediaTWTR,Twitter for iPhone,"Raleigh, NC","Oooo wee, we are very close to a crash here. Russia/Ukraine, Iran, inflation, food shortage, homelessness, commercial real estate teetering, residential housing slowdown, tech layoffs/hiring freezes.",0,0,2022-09-21,9,oooo wee we are very close to a crash here russiaukraine iran inflation food shortage homelessness commercial real estate teetering residential housing slowdown tech layoffshiring freezes,-0.5859,Negative
490,2022-09-14 14:21:09+00:00,SusanLiTV,Twitter Web App,NAmerica/AsiaPac/Europe,"Big #Tech layoffs continue 👇

#TWILIO SHARES UP 2.4% AFTER CO TO CUT STAFF BY 11% TO REIN IN COSTS, LIFT MARGINS

Joining #Snap #VisionFund #Netflix 
#GoldmanSachs starting the #bank cuts

#WhiteCollar #Jobs Recession?",28,8,2022-09-14,9,big tech layoffs continue 👇twilio shares up  after co to cut staff by  to rein in costs lift marginsjoining snap visionfund netflix goldmansachs starting the bank cutswhitecollar jobs recession,-0.4019,Negative
491,2022-09-17 11:30:27+00:00,DougAntin,Twitter Web App,Global,"Assume ~30% of the working population does some type of permanent remote work. Hybrid/full-remote.

Assume higher interest rates, stagflation, &amp; recession pressures continue. Expect tech layoffs.

When combined, corporate real estate in cities tied to tech is facing a nightmare.",4,1,2022-09-17,9,assume  of the working population does some type of permanent remote work hybridfullremoteassume higher interest rates stagflation amp recession pressures continue expect tech layoffswhen combined corporate real estate in cities tied to tech is facing a nightmare,-0.2732,Negative
492,2022-09-20 10:37:18+00:00,flippedbooks,Twitter for iPhone,Konoha,"The mass layoffs done by start-ups, especially the tech ones, jadi bikin mikir whether our people are really ready for digitalization or not. Because, bro, banyak start-up tech bagus yang bangkrut karena kebanyakan bakar duit.",2,0,2022-09-20,9,the mass layoffs done by startups especially the tech ones jadi bikin mikir whether our people are really ready for digitalization or not because bro banyak startup tech bagus yang bangkrut karena kebanyakan bakar duit,0.4201,Positive
493,2022-09-13 22:06:14+00:00,MrgnlyTalented,Twitter for iPhone,orange county CA,"My job decided to layoff the whole team and outsource it. Hooray. 
If anyone here knows of leads for remote IT positions, preferably Tech Writing, let me know!",2,1,2022-09-13,9,my job decided to layoff the whole team and outsource it hooray if anyone here knows of leads for remote it positions preferably tech writing let me know,0.5106,Positive
494,2022-09-25 20:02:32+00:00,GavinSBaker,Twitter for iPad,"Boston, MA","The ripple effects of layoffs and hiring freezes at megacap tech companies are going to be significant for smid cap tech.

The megacap tech co’s effectively set compensation bands for the entire ecosystem.  Moving away from a country club mentality is positive for everyone else.",307,17,2022-09-25,9,the ripple effects of layoffs and hiring freezes at megacap tech companies are going to be significant for smid cap techthe megacap tech co’s effectively set compensation bands for the entire ecosystem  moving away from a country club mentality is positive for everyone else,0.802,Positive
495,2022-09-01 07:55:43+00:00,aexm,Twitter for Android,sparrowone.substack.com,One thing that has very visibly changed for the better since the last tech crisis:  now a widespread understanding that good people get impacted by headcount cuts all the time. A layoff isn't a scarlet letter anymore.,15,1,2022-09-01,9,one thing that has very visibly changed for the better since the last tech crisis  now a widespread understanding that good people get impacted by headcount cuts all the time a layoff isnt a scarlet letter anymore,-0.128,Negative
496,2022-09-24 02:32:30+00:00,SalesPartTime,IFTTT,,"Saas sales folk. How safe do you feel right now? -

I keep hearing about layoffs and a rough market. I'm a bdr who's struggling to book meetings right now and the president of my company mentioned there are lots of layoffs happening across tech companies. Thought I'd get som…",0,0,2022-09-24,9,saas sales folk how safe do you feel right now i keep hearing about layoffs and a rough market im a bdr whos struggling to book meetings right now and the president of my company mentioned there are lots of layoffs happening across tech companies thought id get som…,0.0258,Neutral
497,2022-09-05 22:00:04+00:00,alex_streza,Typefully,Romania,"Anyone can't sleep because people think tech is inflation-proof?

There's no job that's not affected by inflation or recessions, the number of layoffs and companies stopping new hires is a clear indicator of that.",0,0,2022-09-05,9,anyone cant sleep because people think tech is inflationprooftheres no job thats not affected by inflation or recessions the number of layoffs and companies stopping new hires is a clear indicator of that,0.1391,Positive
498,2022-09-13 01:10:38+00:00,notroygreen,Twitter Web App,,"If trend continues this month will be dramatically less bad for layoffs in tech. But, next month is new quarter. Not sure how that meshes with layoffs.",1,0,2022-09-13,9,if trend continues this month will be dramatically less bad for layoffs in tech but next month is new quarter not sure how that meshes with layoffs,-0.5494,Negative
499,2022-09-15 00:11:26+00:00,8EightPillars,Twitter for iPhone,global,These tech layoffs are confusing me…,0,0,2022-09-15,9,these tech layoffs are confusing me…,-0.2263,Negative
500,2022-09-22 14:17:22+00:00,RebirthOfProf,TweetDeck,"The Aether, Houston, TX","It's important again to note that in most of these huge layoffs, engineering is getting the smallest bulk.

All of those areas that ppl are telling ppl to ""get a job in tech"" tho? Hmmmmmmmmmm",4,0,2022-09-22,9,its important again to note that in most of these huge layoffs engineering is getting the smallest bulkall of those areas that ppl are telling ppl to get a job in tech tho hmmmmmmmmmm,0.5209,Positive
501,2022-09-02 18:04:27+00:00,BoilerRoomTweet,Twitter Web App,,"#Wayfair plans to cut some 870 #jobs (around 5% of its #global workforce), in a bid to reduce operating #expenses and adjust #investment priorities. The layoffs are expected to cost the company $30-$40 million. #us #consumer #hyperinflation #tech #dotcom #mkt",0,0,2022-09-02,9,wayfair plans to cut some  jobs around  of its global workforce in a bid to reduce operating expenses and adjust investment priorities the layoffs are expected to cost the company  million us consumer hyperinflation tech dotcom mkt,-0.2732,Negative
502,2022-09-27 02:56:28+00:00,ani_ta_twee_ta,Twitter Web App,California,"I don't want to harsh anybody's #UX or #altac buzz, but whenever there is a recession, UX folks are the first layoffs in tech. Fair warned is fair armed. Sources: 2000; 2009.",0,0,2022-09-27,9,i dont want to harsh anybodys ux or altac buzz but whenever there is a recession ux folks are the first layoffs in tech fair warned is fair armed sources  ,0.0366,Neutral
503,2022-09-12 20:28:51+00:00,hyPiRion,Twitter for Android,Norway,"*opens email*

Oh, it's Amazon hiring season again. Based on the amount, it seems like Amazon isn't joining the tech layoffs anytime soon?",1,0,2022-09-12,9,opens emailoh its amazon hiring season again based on the amount it seems like amazon isnt joining the tech layoffs anytime soon,0.5994,Positive
504,2022-09-04 15:09:45+00:00,OtterInvest,Zapier.com,Under the sea,"During this bear market, some crypto firms cut jobs, while others strive for long-term growth - how are companies surviving these hard times?
While major layoffs have occurred in the crypto industry, they are nowhere near as severe as in the tech or other traditional sectors.

To",0,0,2022-09-04,9,during this bear market some crypto firms cut jobs while others strive for longterm growth  how are companies surviving these hard timeswhile major layoffs have occurred in the crypto industry they are nowhere near as severe as in the tech or other traditional sectorsto,0.5399,Positive
505,2022-09-19 23:48:07+00:00,zspencer,Twitter Web App,"Ohlone Land; Oakland, CA",Tech company layoffs are just your seasonal reminder than no matter how much consumption a 6~7 figure salary can fuel; it still isn't a ticket out of being considered disposable once you no longer generate additional wealth for the 10% of people who own 90% of everything.,155,30,2022-09-19,9,tech company layoffs are just your seasonal reminder than no matter how much consumption a  figure salary can fuel it still isnt a ticket out of being considered disposable once you no longer generate additional wealth for the  of people who own  of everything,0.2325,Positive
506,2022-09-14 14:30:26+00:00,manjiki,Twitter Web App,Stromeferry (no ferry),"We have been seeing a wave of layoffs in #Tech the past few months, with many heartbroken CEOs sharing their grief. Our thoughts are with them. #technology",13,7,2022-09-14,9,we have been seeing a wave of layoffs in tech the past few months with many heartbroken ceos sharing their grief our thoughts are with them technology,-0.6908,Negative
507,2022-09-20 17:36:57+00:00,CapiCantLose,Twitter for iPhone,"Brooklyn, NY",Working in tech is a rollercoaster. Just got laid off this morning. Luckily they gave us a months warning that layoffs were coming…it sucks but I’m okay.,12,1,2022-09-20,9,working in tech is a rollercoaster just got laid off this morning luckily they gave us a months warning that layoffs were coming…it sucks but i’m okay,0.2617,Positive
508,2022-09-01 23:08:45+00:00,Not_Mike_Watson,Twitter for iPhone,Missouri ,There are a lot of so-called scholastic esports martyrs (aka clout chasers) out there criticizing Gen E today who were on our side mere weeks ago. A business decision was made. Layoffs are rampant all throughout the tech industry rn. 🧵 1/2,12,3,2022-09-01,9,there are a lot of socalled scholastic esports martyrs aka clout chasers out there criticizing gen e today who were on our side mere weeks ago a business decision was made layoffs are rampant all throughout the tech industry rn 🧵 ,-0.3612,Negative
509,2022-09-16 15:06:02+00:00,investindigital,Tweet Hunter Pro,DeSo Blockchain,"The big tech layoffs will be a major boon for Web3 when the market flips bullish.

There are thousands of talented people looking for more meaningful work.

Web3 provides that and more!",13,2,2022-09-16,9,the big tech layoffs will be a major boon for  when the market flips bullishthere are thousands of talented people looking for more meaningful  provides that and more,0.7089,Positive
510,2022-09-16 20:31:39+00:00,drewkatnik12,Twitter for iPhone,,"Seeing more and more tech layoffs. It shows we're all just another number in the system, whether you like it or not.

Be bold, it's a dog eat dog world

#beaDog #realpost",3,1,2022-09-16,9,seeing more and more tech layoffs it shows were all just another number in the system whether you like it or notbe bold its a dog eat dog worldbeadog realpost,0.6597,Positive
511,2022-09-28 16:11:42+00:00,BoilerRoomTweet,Twitter Web App,,"#DocuSign will lay off 9% of its #workforce as part of a major restructuring plan, the #company announced #cnbc #tech #esign #business #bayarea #layoffs #mkt",0,0,2022-09-28,9,docusign will lay off  of its workforce as part of a major restructuring plan the company announced cnbc tech esign business bayarea layoffs mkt,0.0,Neutral
512,2022-09-27 13:56:09+00:00,orob,Twitter for iPhone,"Los Angeles, CA","Another @WSJ article citing Facebook’s layoffs as an indicator of white collar layoffs fails to mention a 🔑 reason—the massive shift of ad dollars from Instagram to TikTok.

It’s reshaping the tech landscape. Gen-Z is now leveraging TikTok for search, shopping, &amp; brand reco’s 💸",4,0,2022-09-27,9,another wsj article citing facebook’s layoffs as an indicator of white collar layoffs fails to mention a 🔑 reason—the massive shift of ad dollars from instagram to tiktokit’s reshaping the tech landscape genz is now leveraging tiktok for search shopping amp brand reco’s 💸,-0.4215,Negative
513,2022-09-14 16:27:01+00:00,AlanAlden,Twitter Web App,"San Francisco, CA","Until tech companies start implementing mass layoffs in the Bay Area and employees start ""valuing"" their jobs, employees in the Bay Area will not be going back to work anytime in the near future, which will have a devastating tax impact on #SanFrancisco 
#SF #technology #economy",0,0,2022-09-14,9,until tech companies start implementing mass layoffs in the bay area and employees start valuing their jobs employees in the bay area will not be going back to work anytime in the near future which will have a devastating tax impact on sanfrancisco sf technology economy,-0.4404,Negative
